timestep,time,collect_wait_time,train_time,score,policy_loss,qvalue_loss,alpha,entropy,td_error,return,episode_length,eval_entropy
385000.0,1623.3969502449036,16.100311994552612,1607.2919175624847,0.6917784339748323,-0.1361426059319013,0.0001807555451128,0.000499999965541,22.321019182007213,0.0122821010932114,0.0,0.0,0.0
392000.0,1653.3045599460602,16.11331582069397,1637.1864383220673,1.0032098507508636,-0.1373071171362686,0.0001859072159525,0.000499999965541,22.07101148463,0.0123279448727732,0.0,0.0,0.0
399000.0,1683.0448150634766,16.125375032424927,1666.9145584106443,0.2773371525108814,-0.134955082663459,0.000186716604016,0.000499999965541,22.19208568561926,0.0123560021516836,0.0,0.0,0.0
406000.0,1712.1211953163147,16.137885093688965,1695.978343486786,1.057254266925156,-0.1361697344403515,0.0001759400212805,0.000499999965541,22.06524078386341,0.0121062141637834,0.0,0.0,0.0
413000.0,1741.701610326767,16.149553060531616,1725.5470116138458,0.969007145613432,-0.1373236482714426,0.0001859143150158,0.000499999965541,21.93400396384289,0.0123574776735698,0.0,0.0,0.0
420000.0,1770.2595133781433,16.163461208343506,1754.090924501419,0.2596872509457171,-0.1394508157385698,0.0001836260478472,0.000499999965541,21.903076663835716,0.0121197183048212,0.0,0.0,0.0
427000.0,1799.50097322464,16.177298307418823,1783.3184723854065,1.1988631449639795,-0.1385601473849478,0.0001796361169359,0.000499999965541,22.06174291070136,0.0121830602610304,0.0,0.0,0.0
434000.0,1829.0484352111816,16.19232749938965,1812.8508281707764,1.0162285761907697,-0.14002249241056,0.0001916892002561,0.000499999965541,21.691527082208665,0.0125788607752054,0.0,0.0,0.0
441000.0,1858.359070062637,16.206023454666138,1842.1476819515228,0.87103305850178,-0.1397679112470055,0.0001859121578992,0.000499999965541,21.80466843871673,0.0122638357355776,0.0,0.0,0.0
448000.0,1887.5663220882416,16.22024941444397,1871.340616941452,1.309207291342318,-0.1392371042089273,0.000190559645419,0.000499999965541,21.582701526085778,0.0124635509355917,0.0,0.0,0.0
455000.0,1917.666990995407,16.233631372451782,1901.4278247356417,0.928807829041034,-0.1415392906302397,0.0001922456748772,0.000499999965541,21.642085999196592,0.0125430174549698,0.0,0.0,0.0
462000.0,1948.521610736847,16.24623942375183,1932.2697598934176,0.4807299119420349,-0.1411611242948017,0.0001867651386513,0.000499999965541,21.638210402512165,0.0123478227002499,0.0,0.0,0.0
469000.0,1978.70583987236,16.258023500442505,1962.4421319961548,0.9022305603139102,-0.1424399011709159,0.000189036722188,0.000499999965541,21.730785218129284,0.0122533640898408,0.0,0.0,0.0
476000.0,2008.7216906547544,16.27094841003418,1992.4449830055237,0.9406748577021062,-0.1446656549987823,0.0001894012862223,0.000499999965541,21.648814517115333,0.0124327778799939,0.0,0.0,0.0
483000.0,2038.8668067455292,16.28298044204712,2022.577980041504,1.1854565236717465,-0.1432094957185478,0.0001987974994808,0.000499999965541,21.5132873056709,0.0125300953261196,0.0,0.0,0.0
490000.0,2070.0261886119843,16.29589319229126,2053.7243740558624,1.3668828178197143,-0.1442292005135817,0.0001861760700219,0.000499999965541,21.58459704669361,0.0123132912044296,0.0,0.0,0.0
497000.0,2099.699633836746,16.308247089385986,2083.3853862285614,1.4714781427755952,-0.1458392218915145,0.0001913542832212,0.000499999965541,21.134378861497854,0.0123452928279464,0.0,0.0,0.0
504000.0,2129.0640609264374,16.31940007209778,2112.7385890483856,0.757091271225363,-0.145552388348889,0.000200246850218,0.000499999965541,21.416356945962857,0.0125556266814127,0.0,0.0,0.0
511000.0,2158.183605194092,16.333065271377563,2141.8443858623505,0.4698497359640896,-0.1478606671486411,0.0001967991192443,0.000499999965541,21.491024919253032,0.0125585152226379,0.0,0.0,0.0
518000.0,2187.387043237686,16.346086263656616,2171.0347259044647,0.5017727962695062,-0.1467975185059121,0.0001977448482082,0.000499999965541,21.262802621580708,0.0125341120244673,0.0,0.0,0.0
525000.0,2217.1855342388153,16.359857320785522,2200.819362878799,1.2203590013086796,-0.1482104438014513,0.0001986449676379,0.000499999965541,21.26772150668249,0.0126114634875143,0.0,0.0,0.0
532000.0,2247.556339263916,16.37381339073181,2231.1761314868927,1.29677914083004,-0.149953764698023,0.0002026338332978,0.000499999965541,21.10862437774186,0.0126271431631714,0.0,0.0,0.0
539000.0,2277.9586312770844,16.388956546783447,2261.5631873607635,1.1401644442230463,-0.1498912552204767,0.0002061892625472,0.000499999965541,21.104572802544396,0.0127249274767923,0.0,0.0,0.0
546000.0,2308.4475774765015,16.4035427570343,2292.037465572357,1.132932142354548,-0.1510237960771031,0.0002010834166961,0.000499999965541,21.140539712577656,0.0126185344805594,0.0,0.0,0.0
553000.0,2339.9610846042633,16.417100191116333,2323.5373096466064,1.1084477882832289,-0.1510273184113379,0.0002116150924723,0.000499999965541,20.67434230557895,0.0129640802679895,0.0,0.0,0.0
560000.0,2370.7117924690247,16.434166193008423,2354.2708637714386,0.9482462774030864,-0.1526246940940969,0.0002244907495265,0.000499999965541,20.6434669315046,0.0132028131666099,0.0,0.0,0.0
567000.0,2400.5474615097046,16.45030641555786,2384.090315103531,1.2913839891552925,-0.1548684128933651,0.0002196397315443,0.000499999965541,20.442295501830472,0.0131365159108193,0.0,0.0,0.0
574000.0,2429.9783642292023,16.464539289474487,2413.506901025772,0.7668906473554671,-0.1549504017175223,0.0002209586970725,0.000499999965541,20.641991528218355,0.0131658670457524,0.0,0.0,0.0
581000.0,2460.2684512138367,16.479649305343628,2443.781793117523,1.6001256881281734,-0.1554946020170575,0.0002195191948926,0.000499999965541,20.700991045705813,0.0130036309712509,0.0,0.0,0.0
588000.0,2492.0078682899475,16.493261098861694,2475.5075058937073,0.914339325390756,-0.158064995392735,0.0002189640159922,0.000499999965541,20.217437679507775,0.0130180626729858,0.0,0.0,0.0
595000.0,2522.291876077652,16.50637125968933,2505.7783329486847,0.751989078707993,-0.1592444415629058,0.0002291216015988,0.000499999965541,20.407582772023144,0.0132899253501281,0.0,0.0,0.0
602000.0,2554.9108488559723,16.521966218948364,2538.381635904312,0.9958564769476652,-0.1588843273902604,0.0002403416902751,0.000499999965541,20.39174413115404,0.0135448369334936,0.0,0.0,0.0
609000.0,2586.142340898514,16.537909984588623,2569.5970978736877,0.2884496061597019,-0.1597351073243746,0.0002295423281111,0.000499999965541,20.20755747694972,0.0133062390530965,0.0,0.0,0.0
616000.0,2620.3640098571777,16.55164384841919,2603.80495095253,1.0207199957221746,-0.1591925248414316,0.0002445150098823,0.000499999965541,20.294281069715296,0.0137151841374152,0.0,0.0,0.0
623000.0,2650.62775683403,16.56465983390808,2634.055610895157,0.1459649356547743,-0.1603632244040867,0.0002414096805842,0.000499999965541,19.859271748572468,0.0135586045145794,0.0,0.0,0.0
630000.0,2679.9662289619446,16.574992895126343,2663.3836851119995,1.2757714139297605,-0.1613879618895391,0.000240702164906,0.000499999965541,20.026216704706584,0.013656738798777,0.0,0.0,0.0
637000.0,2710.9303648471832,16.58892583847046,2694.333809375763,1.4503577258437872,-0.1636201342369139,0.0002508551176951,0.000499999965541,19.824400156732793,0.0138086762808702,0.0,0.0,0.0
644000.0,2741.0248057842255,16.603034734725952,2724.4140605926514,1.4118782710283997,-0.1631791232975046,0.0002472655972775,0.000499999965541,19.902878858416138,0.0137684828096476,0.0,0.0,0.0
651000.0,2772.317915916443,16.61702561378479,2755.6930944919586,1.2382692657411098,-0.1648738038423063,0.000271017410276,0.000499999965541,19.53355399126482,0.0142243292333513,0.0,0.0,0.0
658000.0,2803.413717031479,16.63035273551941,2786.7754917144775,0.5142787122167647,-0.1671052407661591,0.0002584006034726,0.000499999965541,19.55456890522404,0.0138791862618035,0.0,0.0,0.0
665000.0,2834.7242498397827,16.64684557914734,2818.06944489479,0.3423728339839726,-0.1653828890977765,0.0002594058660844,0.000499999965541,19.732825643770717,0.013898403379989,0.0,0.0,0.0
672000.0,2865.637215614319,16.660382509231567,2848.9687898159027,0.6748205632902682,-0.1667556191056814,0.0002729095433648,0.000499999965541,19.332218769145477,0.0143204706164343,0.0,0.0,0.0
679000.0,2895.78777551651,16.67591881752014,2879.1037356853485,0.3675913030747324,-0.1676278454616865,0.0002628798010053,0.000499999965541,19.21222690111286,0.0140521833807646,0.0,0.0,0.0
686000.0,2925.4179515838623,16.69025182723999,2908.7194995880127,1.3094210298731923,-0.1692284996991696,0.0002828941108195,0.000499999965541,19.29356336854322,0.0144888459739495,0.0,0.0,0.0
693000.0,2956.3149015903473,16.704254865646362,2939.6023645401,0.8887405274435878,-0.1685292455257366,0.0002745969251977,0.000499999965541,19.619892687696417,0.0142822479906581,0.0,0.0,0.0
700000.0,3015.490423679352,16.720117807388306,2970.316992521286,0.9816430974751712,-0.1701619156166986,0.000293795033896,0.000499999965541,19.63353726564149,0.0145804830640144,0.0245200656354427,78.74015808105469,17.29710578918457
707000.0,3045.370718717575,16.744508743286133,3000.172813653946,0.5411970196291804,-0.1721265773905846,0.0002924638053075,0.000499999965541,19.0788739889188,0.0144186332677755,0.0245200656354427,78.74015808105469,17.29710578918457
714000.0,3076.071199655533,16.757033586502075,3030.8606967926025,1.2064101174473765,-0.1724326414522987,0.000291978147098,0.000499999965541,18.71856750725779,0.0146451913268217,0.0245200656354427,78.74015808105469,17.29710578918457
721000.0,3105.826098680496,16.770829439163208,3060.6017138957977,0.4063534724991768,-0.1752209104622959,0.0003007328338676,0.000499999965541,18.913030356468504,0.0148206857028847,0.0245200656354427,78.74015808105469,17.29710578918457
728000.0,3136.612091779709,16.786110401153564,3091.372339963913,0.7374365231953561,-0.1739356719573929,0.0003089062685475,0.000499999965541,19.21770644243952,0.0146628590767607,0.0245200656354427,78.74015808105469,17.29710578918457
735000.0,3166.121755838394,16.800090312957764,3120.8679480552673,1.1669392697513103,-0.1745349079017453,0.000299022513242,0.000499999965541,18.96124149450713,0.0148506798404449,0.0245200656354427,78.74015808105469,17.29710578918457
742000.0,3196.380242586136,16.81493830680847,3151.1115119457245,0.3425709146540612,-0.1733626403135718,0.0002996731483895,0.000499999965541,18.80507616362241,0.0147200839072601,0.0245200656354427,78.74015808105469,17.29710578918457
749000.0,3228.127271413803,16.830759525299072,3182.8426430225372,0.7634965586476028,-0.1777889668417967,0.0003165456028327,0.000499999965541,18.650393512666952,0.0149098728193356,0.0245200656354427,78.74015808105469,17.29710578918457
756000.0,3257.916827440262,16.847123622894287,3212.615753173828,0.5927549209445715,-0.177777101364438,0.0003209583758705,0.000499999965541,18.72111776207244,0.0152357622365649,0.0245200656354427,78.74015808105469,17.29710578918457
763000.0,3289.0975036621094,16.861782550811768,3243.7816891670227,0.8687407826073468,-0.1782458603581244,0.0003180707960885,0.000499999965541,18.54065699985216,0.0151109831664434,0.0245200656354427,78.74015808105469,17.29710578918457
770000.0,3321.5237538814545,16.876145601272583,3276.1935012340546,0.9900002041831611,-0.1800097253619885,0.0003315218450589,0.000499999965541,18.452964626122142,0.0154386493514427,0.0245200656354427,78.74015808105469,17.29710578918457
777000.0,3379.189519882202,16.88824987411499,3333.847074508667,1.041172887198627,-0.1800771305090047,0.0003477232449656,0.000499999965541,18.136999271545093,0.0157611897798265,0.0245200656354427,78.74015808105469,17.29710578918457
784000.0,3444.749611616134,16.90144968032837,3399.393892765045,0.7934506284072995,-0.1818517654007422,0.0003188940635818,0.000499999965541,18.18514252714434,0.0151881362116556,0.0245200656354427,78.74015808105469,17.29710578918457
791000.0,3508.7137784957886,16.91473960876465,3463.3446958065033,1.349841128103435,-0.1849207217983383,0.0003411809989602,0.000499999965541,17.941002747363495,0.0157024676308801,0.0245200656354427,78.74015808105469,17.29710578918457
798000.0,3586.807661294937,16.927257537841797,3541.4259798526764,0.675251183565706,-0.185865674208746,0.0003362165268476,0.000499999965541,17.833752221370634,0.0154799056484997,0.0245200656354427,78.74015808105469,17.29710578918457
805000.0,3805.7233543396,16.94137668609619,3760.327465057373,1.1613864917308092,-0.1874752954526703,0.000360512725503,0.000499999965541,18.106338163067495,0.015960878919886,0.0245200656354427,78.74015808105469,17.29710578918457
812000.0,3966.245341539383,16.955972909927368,3920.834755897522,0.8925590664148331,-0.1878488133596513,0.0003592584874634,0.000499999965541,17.77652989449777,0.0160584315201335,0.0245200656354427,78.74015808105469,17.29710578918457
819000.0,3995.7109246253967,16.96934175491333,3950.2868859767914,1.5231610741466284,-0.1896660841454586,0.0003524753354309,0.000499999965541,17.67204186181801,0.0158471379155083,0.0245200656354427,78.74015808105469,17.29710578918457
826000.0,4025.3260085582738,16.98371958732605,3979.887507915497,1.5348824672400951,-0.1884379103742893,0.0003759619183193,0.000499999965541,17.959877382268402,0.0162451342471002,0.0245200656354427,78.74015808105469,17.29710578918457
833000.0,4055.2360215187073,16.997531414031982,4009.7836289405823,1.1949794134125111,-0.1909024066786621,0.0003709299429898,0.000499999965541,17.85594139877072,0.0160905129000475,0.0245200656354427,78.74015808105469,17.29710578918457
840000.0,4085.788088321686,17.01051616668701,4040.322637796402,0.9046726627275348,-0.1930556102014218,0.0003990675044151,0.000499999965541,17.49313226628233,0.0164906682298699,0.0245200656354427,78.74015808105469,17.29710578918457
847000.0,4116.285575628281,17.02435541152954,4070.806201696396,1.6506480751559138,-0.1939637990743256,0.0003871714559991,0.000499999965541,17.33355195523193,0.01648158348042,0.0245200656354427,78.74015808105469,17.29710578918457
854000.0,4146.399810552597,17.03859829902649,4100.90610575676,1.0251186322420835,-0.1942179297283386,0.0003785170721732,0.000499999965541,17.31516128935942,0.0164995448379485,0.0245200656354427,78.74015808105469,17.29710578918457
861000.0,4176.080491542816,17.051384210586548,4130.573920726776,1.3193681370466948,-0.1963131222115831,0.0003946112609735,0.000499999965541,16.97947026265864,0.0167410394044679,0.0245200656354427,78.74015808105469,17.29710578918457
868000.0,4205.94864654541,17.06514620780945,4160.4282376766205,1.394071150571108,-0.1984965970094789,0.000400182767714,0.000499999965541,17.192719802258384,0.0167369343273178,0.0245200656354427,78.74015808105469,17.29710578918457
875000.0,4236.160036563873,17.07991647720337,4190.624768733978,1.2387780006974936,-0.2008029472804179,0.0004332361500503,0.000499999965541,17.307819359116074,0.0171887880082734,0.0245200656354427,78.74015808105469,17.29710578918457
882000.0,4265.866006612778,17.092819452285767,4220.3177535533905,0.9185689268633724,-0.2010391872986184,0.0004374981864111,0.000499999965541,16.981442492907767,0.0173406434293828,0.0245200656354427,78.74015808105469,17.29710578918457
889000.0,4296.390242576599,17.10624647140503,4250.828483581543,2.1872965153306723,-0.2047081837069425,0.0004287755299822,0.000499999965541,16.533262582987952,0.0171751570425498,0.0245200656354427,78.74015808105469,17.29710578918457
896000.0,4326.769296646118,17.119789361953735,4281.1939125061035,1.801208360120654,-0.2045623156201569,0.0004601480611325,0.000499999965541,16.30262475645591,0.017628342386185,0.0245200656354427,78.74015808105469,17.29710578918457
903000.0,4357.78071141243,17.135071277618408,4312.189967632294,1.4341877540573478,-0.2052249577038071,0.0004570717976032,0.000499999965541,16.614806358411112,0.0177226868901351,0.0245200656354427,78.74015808105469,17.29710578918457
910000.0,4387.652524471283,17.14912247657776,4342.047645807266,1.6272708307951689,-0.2092212479348435,0.0004724112483428,0.000499999965541,16.03353194381691,0.018017617347659,0.0245200656354427,78.74015808105469,17.29710578918457
917000.0,4418.284308671951,17.165844678878784,4372.662626504898,1.4110618503764272,-0.2087918828858313,0.0004633117019386,0.000499999965541,16.27324511129446,0.0179456353246784,0.0245200656354427,78.74015808105469,17.29710578918457
924000.0,4448.728616952896,17.180145978927612,4403.09254860878,1.3196354266256094,-0.2152688397131512,0.0004917893944743,0.000499999965541,15.971454002234744,0.018100926744471,0.0245200656354427,78.74015808105469,17.29710578918457
931000.0,4478.996967792511,17.1934871673584,4433.34747171402,2.082622842863202,-0.216757651836102,0.0005001283184979,0.000499999965541,15.74027699977072,0.0182304830350949,0.0245200656354427,78.74015808105469,17.29710578918457
938000.0,4509.9744918346405,17.204915285110474,4464.313499689102,0.7043220684863627,-0.2182469249795337,0.0005094115776314,0.000499999965541,15.387881467557188,0.0183862328992347,0.0245200656354427,78.74015808105469,17.29710578918457
945000.0,4540.317225933075,17.22008442878723,4494.640982627869,0.8842044626362622,-0.2241614231336762,0.0005275922090397,0.000499999965541,15.54056540448986,0.018797984307433,0.0245200656354427,78.74015808105469,17.29710578918457
952000.0,4571.064466953278,17.235036373138428,4525.373187541962,0.4811530525330454,-0.2235325088122563,0.0005240496658014,0.000499999965541,15.36283017713261,0.0187893967843382,0.0245200656354427,78.74015808105469,17.29710578918457
959000.0,4742.636467933655,17.2495014667511,4696.930645465851,0.9497113642282784,-0.2276454095224655,0.0005259862396243,0.000499999965541,15.431161063478266,0.0188155802579437,0.0245200656354427,78.74015808105469,17.29710578918457
966000.0,4790.0864610672,17.261680603027344,4744.368383407593,1.1292803101241589,-0.2301057938124487,0.0005427656221835,0.000499999965541,14.930795405722597,0.0190097230866242,0.0245200656354427,78.74015808105469,17.29710578918457
973000.0,4849.397843122482,17.276049613952637,4803.66531920433,0.6913341931067407,-0.2340826971921605,0.0005765916146754,0.000499999965541,14.80611170732914,0.0195210463694919,0.0245200656354427,78.74015808105469,17.29710578918457
980000.0,4965.79878115654,17.288777828216553,4920.053442955017,1.1047602165490389,-0.2384263305942663,0.0006088653594947,0.000499999965541,14.51102390366519,0.0199048216502797,0.0245200656354427,78.74015808105469,17.29710578918457
