timestep,generation,time,collection_time,train_time,return,episode_length,entropy,policy_loss,kl_approx,clip_fraction,ESS,value_loss,explained_variance
60000,1,81.12156510353088,62.991493940353394,16.770376920700073,-0.5685939470086365,39.2425500622782,3.8380049370995066,-0.02267448786433866,0.00010584156963246909,0.37728059042460554,0.9856439639434394,0.043498534308950725,0.19510595305620143
120000,2,165.10695600509644,128.5256736278534,33.85985589027405,-0.5402779279008189,40.78136333557446,3.8290405556798186,-0.025081675373626128,-0.0006268721563481624,0.4135026009790745,0.9840200699508262,0.026645596287504902,0.361031207851618
180000,3,249.57091808319092,194.73829174041748,50.8308219909668,-0.5009939351868195,43.559386567970414,3.8256396405888076,-0.03286719375672506,0.004739288832032406,0.4766502054673803,0.9800243175774961,0.017805033532669726,0.47982353168313885
240000,4,334.95629811286926,262.1622669696808,67.54712200164795,-0.4732660692873353,45.90545377281239,3.8131997449660364,-0.036794939856806146,0.0018382155262364644,0.4957790159106591,0.9787599914665618,0.015426107755419926,0.4985022577193263
300000,5,422.3517391681671,331.69332695007324,84.16135096549988,-0.4088042226355111,51.26225854554469,3.800941563355587,-0.04111390488546209,0.003238136573603191,0.5446969591036068,0.9747153083750056,0.012658428215075249,0.521649030129385
360000,6,510.84273314476013,402.25086879730225,100.91613698005676,-0.381847026108456,51.78137685973371,3.7895110743227547,-0.04226239494004964,0.008279407181546263,0.5614486595921323,0.9721738389287969,0.011615332024699434,0.49139831271306506
420000,7,599.5806863307953,473.0940787792206,117.58023476600647,-0.3276533328561369,51.952945357096084,3.7813734972780617,-0.042503063043117004,0.007014265038735174,0.5591625268644936,0.9702930653306834,0.011191587912939274,0.5044381907029915
480000,8,689.2253453731537,544.5691747665405,134.53612756729126,-0.28509783276660766,55.136567800764944,3.768266150318662,-0.04069892606319136,0.009337196156058334,0.5899708830800361,0.9669794306161226,0.008962225120206418,0.5752570112547104
540000,9,779.5458483695984,617.0180039405823,151.203875541687,-0.2687626422110432,55.1989793571761,3.7492368058079997,-0.040847203379882444,0.0024382809008695367,0.5977759677210813,0.9650191177288558,0.007812416941436301,0.6155860992914767
600000,10,869.7498893737793,689.0099530220032,168.20385456085205,-0.22843733531429225,55.351688653807685,3.7391450476104553,-0.04051316412080985,0.006434464506057032,0.5964917113320588,0.9650107193513944,0.007772487687962064,0.6759481482065832
660000,11,960.6185364723206,761.7072627544403,185.13739562034607,-0.21453729467693927,56.415569731336944,3.7250380403842134,-0.0396069607835524,0.005489336050207083,0.6038067300898216,0.9586917238808348,0.006675629411757542,0.7027240582889904
720000,12,1051.5677876472473,834.3866865634918,202.1792106628418,-0.17183275931735967,57.37524685408242,3.7111261337383636,-0.03799685820562919,0.007405303576542433,0.600905245813405,0.9588764364592663,0.006259324092859353,0.7094401909397319
780000,13,1142.3421094417572,907.2728316783905,218.89403676986694,-0.1811665312756567,58.391555225089206,3.6919290961407456,-0.03399013824592822,0.002117395931100456,0.583237973880083,0.9593190240498227,0.006338041347253258,0.7589058969195486
840000,14,1233.3113782405853,980.3398485183716,235.61765265464783,-0.17981783993257244,58.17221752176967,3.6872024516692865,-0.033930997318572735,0.0017697389585958352,0.5965733091600567,0.9557254640652113,0.005637697950110862,0.7605407319193972
900000,15,1324.6530582904816,1053.7304956912994,252.38540983200073,-0.1368075196830471,57.56250575075843,3.6736197326974356,-0.0336789369592904,0.013089766687308293,0.5895547451794722,0.9519952402424956,0.005342789556030884,0.7804488695228338
960000,16,1416.1235003471375,1127.3090958595276,269.08402705192566,-0.17685984139622543,58.77555424562293,3.6584200716202115,-0.032751399668924444,0.004496682167388224,0.5935185166467486,0.9548609375216611,0.006047699661436253,0.7499112270395046
1020000,17,1507.7367713451385,1200.667005777359,286.1383399963379,-0.15958875586440505,59.63363550908051,3.651601923040262,-0.03158554806880481,0.008029178517685125,0.5878401657211499,0.9514422940024224,0.004618082649848449,0.7847368785989007
1080000,18,1599.5830290317535,1274.2418236732483,303.19499707221985,-0.11662322453945655,59.23727960551278,3.6336157155998907,-0.032773999055213186,0.014861019023119154,0.6099756392676524,0.9503189876381553,0.004533621810895676,0.81518572007321
1140000,19,1691.0671951770782,1347.5012855529785,320.2283501625061,-0.132379503495119,58.840666745666276,3.630703422901668,-0.032417461611898374,0.010921516772295877,0.5886470202433344,0.9489271047305488,0.006187357738636385,0.7863424547748334
1200000,20,1782.525703907013,1420.8134014606476,337.1816222667694,-0.12904935827244324,57.995120602493046,3.610519040514994,-0.032438224618875196,0.008845512914130216,0.5915485019282931,0.9505016009409684,0.005121166604474219,0.8208333418431243
1260000,21,1874.9667937755585,1495.4024405479431,353.8556880950928,-0.13801222408701744,61.20495974342402,3.6102980835843113,-0.029194380087719695,0.005519060258494874,0.6065073731126281,0.9388692841185035,0.003660795157798394,0.8305869005010795
1320000,22,1966.4555847644806,1568.7441086769104,370.8322012424469,-0.1224757904423275,59.76454202259715,3.5959275398935233,-0.028659580884591324,0.01169144326538948,0.5863747802631174,0.9459674164837071,0.004539664256334278,0.8239610613739704
1380000,23,2057.9872648715973,1642.3843567371368,387.53513622283936,-0.12476769248481633,59.93000766121879,3.5816708290213213,-0.027841033735019654,0.005814945359079847,0.5927095822570986,0.9475512598852446,0.003829542111479622,0.8186555213737791
1440000,24,2150.0176317691803,1716.386240720749,404.36251306533813,-0.11539311563493275,59.88170963921623,3.582381465279767,-0.027155863261926573,0.014133009851489872,0.5825384240365362,0.9419707586970832,0.003769685481914944,0.8319548077269423
1500000,25,2240.987765789032,1789.4152119159698,421.1520390510559,-0.10215409109861624,57.26000147922155,3.5637778029951845,-0.02826750381526181,0.0037791199223732356,0.5933055461473135,0.9483915114853861,0.0047380138481772464,0.8454109124510765
1560000,26,2332.713630914688,1863.2549350261688,437.8773138523102,-0.14242452723768131,60.01917131515247,3.5685216311784487,-0.02655073681322872,0.003576345642528645,0.601153173157398,0.9435869361204003,0.0040575180808066855,0.8179007650288563
1620000,27,2424.182800769806,1936.7738981246948,454.6466438770294,-0.1014230621401613,59.4952997105647,3.5533504142125065,-0.025960837433801048,0.017079433972000627,0.6081630646690861,0.9358583898541707,0.003708198768645945,0.8648025308506313
1680000,28,2515.5570917129517,2010.2302780151367,471.40369391441345,-0.09141320011732729,59.851812209090646,3.5358844488760797,-0.028492896062939817,0.018820173858874065,0.6038035302786162,0.9482898979851491,0.003387901112084689,0.8789339009074736
1740000,29,2607.258705854416,2084.070000886917,488.1090757846832,-0.13806818368430562,62.318259124359436,3.5399724962997423,-0.02381137116181199,0.006194725589073083,0.5884293758109437,0.9484209114503901,0.0031109531832925583,0.845162525066442
1800000,30,2698.705561876297,2157.442973613739,504.9656558036804,-0.10136997782186885,60.17680714719268,3.5187936885427678,-0.02675753023208748,0.012204304487013318,0.5993663568170678,0.940699496806804,0.00400294063356347,0.854127547054528
1860000,31,2790.204939842224,2230.996846437454,521.7545137405396,-0.1088499638899533,59.82281022040024,3.508689348798068,-0.026313447823850887,0.017033762020936063,0.6121963563377613,0.9409857797335808,0.004013175688857989,0.8238303320569216
1920000,32,2881.451883792877,2304.2463405132294,538.5650527477264,-0.11929007555848774,60.7632157011418,3.5095117122211894,-0.024206511627265944,0.02053113680053923,0.6043509907277373,0.9299772099812394,0.003693290420804858,0.8238192725408416
1980000,33,2973.5784437656403,2377.9403173923492,555.6959276199341,-0.10693667742503313,59.57153511582833,3.512004485995266,-0.026558528580834535,0.026172085809536873,0.6028074876097258,0.935182325546185,0.004229271683075177,0.8432966923584451
2040000,34,3064.6938767433167,2451.06663441658,572.5228755474091,-0.12707459843491864,58.52713842229918,3.4977417719488555,-0.024257316818973466,0.0015843888932824454,0.6120872803748786,0.9434728279334381,0.003994199551260621,0.8242752914031626
2100000,35,3155.5726234912872,2523.9127955436707,589.3745527267456,-0.10369118991863421,59.464695045756386,3.5019041304717766,-0.02558266654032045,0.019882535487505154,0.5997873706246774,0.9273360414338129,0.004406050133978158,0.8262886552454569
2160000,36,3246.708453655243,2597.036777496338,606.1851317882538,-0.10108028039666907,58.54031838550384,3.4782594922889856,-0.024192666206944807,0.023051502108660343,0.6045916682847927,0.9324187015337434,0.004172832988181174,0.8289161446106403
2220000,37,3337.826390504837,2670.156103372574,623.0163009166718,-0.10050151842661573,59.66417301620814,3.4806532574539903,-0.024737091275893037,0.01852306066870834,0.6100670470241466,0.9343477274959933,0.004274684721271575,0.8438344715972663
2280000,38,3429.1403925418854,2743.4320323467255,639.8656558990479,-0.05612022587256364,59.09161321410662,3.464244021481916,-0.02541902343094841,0.017341200210070993,0.6159666626383707,0.9406987100694907,0.003951710119301793,0.8571349032775766
