generation,time,collection_time,train_time,return,episode_length,entropy,action_std,policy_loss,kl_approx,clip_fraction,ESS,value_loss,explained_variance
11,1271.0464034080505,1113.2647848129272,150.7143063545227,1.5822778940200806,17.467248916625977,2.5509603023529053,0.6091417670249939,0.05005593925844878,0.011434611725558838,0.13212083332538604,0.9787340344429016,0.4549303967475891,0.14045773405730724
12,1385.6400644779205,1214.098305940628,163.87782454490662,1.6763057708740234,18.43317985534668,2.5383622646331787,0.6094375252723694,0.08560242584622466,0.012999368929614624,0.15123333367854358,0.9755549091339112,0.4491468204975128,0.17146819592863322
13,1500.3009705543518,1315.0474247932434,177.0032525062561,1.8405834436416626,20.0,2.471176862716675,0.6024112105369568,0.059421415888646155,0.014259969966718926,0.1629083334222436,0.9746310865402221,0.44314463200569154,0.17045162478201092
14,1614.478854417801,1415.9600291252136,189.6874873638153,1.921744704246521,20.83333396911621,2.3826308250427246,0.592201828956604,0.08156027061976492,0.016427394152153284,0.18313750007376076,0.9716914094924927,0.4272125811100006,0.21353862391524017
15,1729.3517236709595,1516.7506761550903,203.13351130485535,2.159883737564087,23.255813598632812,2.2760181427001953,0.5824403762817383,0.07003148879110813,0.015585500049560021,0.17666666674017906,0.9733369888305664,0.3554670962333679,0.2165887451554183
16,1844.5119256973267,1617.9998683929443,216.46320843696594,2.8217663764953613,29.850746154785156,2.1247239112854004,0.5659907460212708,0.015049813977535815,0.017199631955164177,0.18979166661910712,0.9715036385536194,0.27972712860107424,0.08216764256842435
17,1960.4145846366882,1719.387416601181,230.3888635635376,3.799752712249756,39.60396194458008,1.983360767364502,0.5478693246841431,-0.04972868708870374,0.016164666054172754,0.19544999991059303,0.9708431117057801,0.19219963252544403,0.11843251430094243
18,2076.0937106609344,1819.9057097434998,244.96997666358948,5.249324798583984,54.054054260253906,1.9019019603729248,0.5417861938476562,-0.10286356253623963,0.01521749731656164,0.18228333316147327,0.9737124104499817,0.15986005965471267,-0.01900844272300601
19,2191.598107814789,1920.5777225494385,259.2114415168762,9.6040678024292,97.56097412109375,1.8225204944610596,0.5320813655853271,-0.1788523895382881,0.016948387171669552,0.1937875004015863,0.9723042348861695,0.08074161838293076,-1.4845936959157697
20,2306.3149268627167,2021.2911005020142,272.64087557792664,36.271976470947266,363.6363525390625,1.707964301109314,0.5200397968292236,-0.22204872183799743,0.014906312619025511,0.16612916717529297,0.9753192258834839,0.013853596545010805,-3.0179002806051636
21,2419.6851139068604,2122.0682775974274,284.65646958351135,44.38334274291992,444.4444580078125,1.6004457473754883,0.5021756887435913,-0.20094061505794525,0.015303664558613672,0.15788333349227907,0.9758271826744079,0.005513653076905757,-1.117642334317416
22,2534.6431369781494,2222.7822766304016,298.33786368370056,49.98855209350586,500.0,1.49501633644104,0.48860570788383484,-0.17146665875911712,0.01599732161799135,0.18395000015795232,0.972917188167572,0.003022743907244876,-0.18729974595922977
23,2648.470999956131,2323.4977357387543,310.8732535839081,50.0000114440918,500.0,1.4398798942565918,0.4815809726715088,-0.14658184924125672,0.014642138214875013,0.15589166664779186,0.9767110808372498,0.0004508154620329151,-0.29985611462295636
24,2763.030445098877,2424.211019515991,324.16905450820923,50.0000114440918,500.0,1.3044098615646362,0.46114403009414673,-0.12281212376356125,0.014539474755862711,0.17503749995827675,0.9739645756721497,0.00022211111502911082,-0.13504057375192643
25,2876.338109970093,2524.932330608368,336.19881939888,49.98855209350586,500.0,1.2190786600112915,0.4543081223964691,-0.09979203002452851,0.017530540862799777,0.1817125002052635,0.9725944738388062,0.0016638761354304734,-1.2871162998903543
26,2989.880957841873,2625.6498317718506,348.46525049209595,50.0000114440918,500.0,1.0446276664733887,0.43402746319770813,-0.08603685930967331,0.013984025522732795,0.14426250021159648,0.9778173975944519,0.00011446084202470956,-0.181543918489106
27,3104.6598267555237,2726.369381904602,361.961190700531,50.0000114440918,500.0,0.9396944642066956,0.4171934127807617,-0.07208042265176773,0.012993352521987012,0.13273749957904218,0.9791943125724792,8.682672114373418e-05,-0.16348542541339994
28,3218.249091863632,2827.083003759384,374.2690808773041,50.0000114440918,500.0,0.898849606513977,0.41015300154685974,-0.060358682203292845,0.01227554732154434,0.13293333367109297,0.9789615582466126,6.039878788687929e-05,-0.22935577493896708
29,3332.595502138138,2927.8008255958557,387.3348066806793,50.0000114440918,500.0,0.778904139995575,0.3954150974750519,-0.05068751030564308,0.013452162668667734,0.14047083325982093,0.9777358552932739,5.095472272114421e-05,-0.33435221330858766
30,3446.7616901397705,3028.5173165798187,400.2047188282013,50.0000114440918,500.0,0.684459924697876,0.38512998819351196,-0.042375081634521486,0.012650735610211268,0.13840833301246167,0.9777483250617981,2.8697148563878728e-05,-0.19545343764778228
31,3560.3428542613983,3129.2339968681335,412.5056836605072,50.0000114440918,500.0,0.5771505236625671,0.37647852301597595,-0.03540878185629845,0.012651643403153867,0.13237916670143604,0.9786439135551452,2.178571326026031e-05,-0.19927058050315827
32,3675.151512145996,3229.956712961197,426.0060577392578,50.0000114440918,500.0,0.44610971212387085,0.36005735397338867,-0.02947275618314743,0.012345812167269958,0.13083333335146308,0.9798143406867981,1.4864494554058183e-05,-0.2631540255336091
33,3791.0955862998962,3330.6698639392853,440.6541647911072,50.0000114440918,500.0,0.353125661611557,0.35160031914711,-0.024654588803648948,0.013484029785621288,0.141674999704957,0.9783305176734924,1.0353293328444124e-05,-0.2990936946647242
34,3905.684309244156,3431.382404088974,453.96970295906067,50.0000114440918,500.0,0.28218793869018555,0.34540000557899475,-0.020666539391875266,0.012381007761760458,0.12567916666418313,0.9797988244056701,7.686564312189148e-06,-0.2707638229713775
35,4021.6117243766785,3532.09774518013,468.5633828639984,50.0000114440918,500.0,0.16811639070510864,0.3341134190559387,-0.017391529896855353,0.01279423772545997,0.13549583345465363,0.9784342049598694,5.466801743204996e-06,-0.3338067417260725
36,4136.920392274857,3632.8117532730103,482.603218793869,50.0000114440918,500.0,0.061335206031799316,0.3241584300994873,-0.01454232928454876,0.012480341421339358,0.14243333360478283,0.977718749332428,3.8941860367231125e-06,-0.15882129174415022
37,4251.4003303050995,3733.52734208107,495.79462695121765,50.0000114440918,500.0,-0.025843344628810883,0.3216215670108795,-0.012208848153054714,0.0129163550556715,0.13124583315104246,0.9785300432205201,2.828673268300008e-06,-0.30929675323767586
38,4365.996325492859,3834.2436742782593,509.110337972641,50.0000114440918,500.0,-0.13786645233631134,0.3060762882232666,-0.010226589378714561,0.011714343223301693,0.12771666680574417,0.9800425610542297,1.9110828597376894e-06,-0.14715705261351542
39.0,4370.541119337082,3838.515391111374,509.35113191604614,1.2999999523162842,13.0,-0.13914546370506287,0.34325146675109863,-0.002356889099874242,0.012542768811242435,0.11937396527287984,0.9839177959343909,1.0961737192072935e-05,-2.716226283739677
40.0,4371.817159175873,3839.4909760951996,509.5860879421234,1.2999999523162842,13.0,-0.3465534448623657,0.2670022249221802,-0.003161217024965254,-0.0035882316176483217,0.0961311505291681,0.9864414199444055,5.565065570050819e-06,-2.340132527111395
41.0,4492.518494129181,3940.4947881698613,527.7807991504669,100.0000228881836,1000.0,-0.25074508786201477,0.29260343313217163,-0.007282953051111732,0.017066497587056098,0.22443714269816403,0.9697251265348457,2.8588399425657374e-07,0.002061075244008949
42.0,4614.037271976471,4041.205453395844,547.1062409877777,100.0000228881836,1000.0,-0.38279247283935547,0.2767994999885559,-0.006113760687011826,0.019379885229008516,0.2145648839087613,0.9702263367232418,2.88022001707102e-07,-0.005125285047052673
43.0,4735.013359069824,4141.920955181122,565.9732348918915,100.0000228881836,1000.0,-0.48150259256362915,0.2707313895225525,-0.005136324083076301,0.011444001501210334,0.13646573835443607,0.9777794379600684,2.730186448575777e-07,-0.05327522491621548
44.0,4856.562367916107,4242.631902217865,585.4279160499573,100.0000228881836,1000.0,-0.6022485494613647,0.26149675250053406,-0.004092607391215671,0.04863334442716672,0.3723889411852759,0.9371429797769822,1.535283676914954e-07,0.06200217633752488
45.0,4977.622637987137,4343.34424829483,604.3982169628143,100.0000228881836,1000.0,-0.7028019428253174,0.25966164469718933,-0.003495358416670849,0.010311279439479801,0.11493169441461826,0.9819165217773513,9.152762599259011e-08,0.3172893416446301
