generation,time,collection_time,train_time,return,episode_length,entropy,action_std,policy_loss,kl_approx,clip_fraction,ESS,value_loss,explained_variance
27,1567.625589132309,1168.5400280952454,379.18846559524536,1.9388773441314697,20.97071075439453,1.9811923503875732,0.5608906745910645,0.20258986204862595,0.021791918848371904,0.23964984118938445,0.9627010285854339,0.42845160961151124,-1.749961531162262
28,1626.352677822113,1211.969004392624,393.80337357521057,2.1041667461395264,22.576576232910156,1.9684644937515259,0.5570845603942871,0.16516366451978684,0.021259569672034694,0.24813614189624786,0.9645597994327545,0.3962330430746078,-2.6516682147979735
29,1683.0393278598785,1254.3658475875854,407.42033076286316,2.258533477783203,24.096153259277344,1.9689511060714722,0.5601516366004944,0.14859845489263535,0.022402099844308118,0.24519653171300887,0.9619086682796478,0.4005997717380524,-1.7850128889083863
30,1740.3512959480286,1296.8817756175995,421.53758573532104,2.5307934284210205,26.802139282226562,1.9223706722259521,0.559830904006958,0.12124525308609009,0.03125150435559311,0.2618083268404007,0.9510473608970642,0.3513020068407059,-2.0847282886505125
31,1797.6322829723358,1339.3425345420837,435.6891565322876,2.866516351699829,30.192771911621094,1.8681750297546387,0.5527014136314392,0.11154722645878792,0.041549583196235675,0.36988062262535093,0.9357510685920716,0.31539476811885836,-5.141414618492126
32,1854.5765318870544,1381.8802886009216,449.42884635925293,3.6846697330474854,38.25954055786133,1.8029112815856934,0.5488689541816711,0.049558749236166474,0.07601308444954394,0.48743683099746704,0.8770434200763703,0.24855453372001649,-4.52450020313263
33,1912.327311038971,1424.3788106441498,464.0086712837219,5.080469131469727,52.20833206176758,1.8217424154281616,0.5561589002609253,-0.05122787319123745,0.04869757982163662,0.3898477077484131,0.9273770153522491,0.16571376621723174,-4.1483907222747805
34,1969.8798079490662,1466.8968858718872,478.3497405052185,6.212026119232178,63.44303894042969,1.6695975065231323,0.5401016473770142,-0.05426933541893959,0.042340038557534175,0.38797386586666105,0.9314671397209168,0.14605225324630738,-2.6525054693222048
35,2027.5684049129486,1509.4532716274261,492.80664443969727,6.050721645355225,61.87654495239258,1.6742100715637207,0.5436989068984985,-0.031741880159825084,0.043121380696170296,0.34259277656674386,0.9335910201072692,0.15418921709060668,-5.789913010597229
36,2084.2974078655243,1551.9766552448273,506.36246037483215,23.814289093017578,238.6666717529297,1.5971077680587769,0.534249484539032,-0.15225935429334642,0.018780496797243685,0.22598763108253478,0.9699419558048248,0.019670893996953966,-5.324636602401734
37,2141.8099455833435,1594.4805023670197,520.7112674713135,25.00959014892578,250.60000610351562,1.4645187854766846,0.5154553055763245,-0.12598794028162957,0.019482541256332753,0.2164954122155905,0.9699577748775482,0.01560881119221449,-17.662805843353272
38,2199.081522464752,1637.002431154251,534.7815673351288,23.857940673828125,238.6666717529297,1.2983183860778809,0.49166399240493774,-0.11750766262412071,0.020681657017992537,0.24870643950998783,0.9681418180465698,0.0032550861476920547,-1.8073688089847564
39,2256.6879591941833,1679.5179841518402,549.1783361434937,26.36930274963379,263.7894592285156,1.1858367919921875,0.4779356122016907,-0.10336046293377876,0.01620745800200667,0.19526635967195033,0.9752042114734649,0.002722101000836119,-1.2762010097503662
40,2313.757108926773,1722.0395073890686,563.0562672615051,27.844449996948242,278.4444580078125,1.300934076309204,0.49155741930007935,-0.0918108880519867,0.04987615217068478,0.4286312788724899,0.9305501401424408,0.0018645656789885833,-1.482724368572235
41.0,2398.2128388881683,1764.8126857280731,602.7032461166382,14.220479965209961,143.1999969482422,1.354751467704773,0.5029163360595703,-0.014941953122615814,0.05171291813441168,0.4188830092549324,0.9209689915180206,0.0449164304882288,-21.09432111978531
42.0,2481.829423904419,1807.3331966400146,641.8494222164154,8.519683837890625,86.4137954711914,1.5002167224884033,0.523647665977478,0.05043823979794979,0.033262660014476544,0.327169793844223,0.9473045587539672,0.09995454773306847,-8.575064659118652
43.0,2566.0461230278015,1849.8332705497742,681.5580360889435,19.967336654663086,200.47999572753906,1.4632161855697632,0.515945553779602,-0.04322249814867973,0.05801533319251266,0.4022362995892763,0.9223254144191741,0.017448658123612404,-4.114134812355042
44.0,2650.1226851940155,1892.3327646255493,721.2095441818237,27.803709030151367,278.4444580078125,1.3737324476242065,0.5107978582382202,-0.048269002512097356,0.019114481585856453,0.1855929099023342,0.9729563653469085,0.006986227352172136,-18.210876178741454
45.0,2734.4486541748047,1934.8425996303558,760.8997061252594,22.765155792236328,227.81817626953125,1.3967117071151733,0.5139336585998535,-0.04547193497419357,0.015419785085204325,0.1826749134808779,0.9764598727226257,0.005444471025839448,-1.3845508337020873
46.0,2818.4142591953278,1977.3610217571259,800.4229321479797,27.844449996948242,278.4444580078125,1.3453892469406128,0.5112594962120056,-0.04765324592590332,0.03017304977439255,0.26427075266838074,0.9610836446285248,0.0004575307517370675,-11.64736270904541
47.0,2902.6235632896423,2019.886343717575,840.1725192070007,25.027921676635742,250.60000610351562,1.4553662538528442,0.5344673991203308,-0.03331160880625248,0.015427863576414014,0.18967976653948426,0.9741467356681823,0.010380300134420395,-2.273026394844055
48.0,2986.5723152160645,2062.416628599167,879.6886281967163,25.055419921875,250.60000610351562,1.4402438402175903,0.5353243350982666,-0.03729403913021088,0.021031900983869666,0.21363394409418107,0.9695608675479889,0.002589887077920139,-4.286316061019898
49.0,3070.5625944137573,2104.934508562088,919.2356781959534,29.482358932495117,294.8235168457031,1.3361414670944214,0.5259178876876831,-0.035363220050930975,0.010502100941449077,0.10091447178274393,0.9838169991970063,0.0004068595386343077,-2.301419198513031
50.0,3155.0826144218445,2147.4459314346313,959.164555311203,25.06000518798828,250.60000610351562,1.1982803344726562,0.5124469995498657,-0.030550348572432995,0.0012834232522913823,0.01000598561950028,0.9972200632095337,0.00032454424181196375,-2.775291991233826
